dia,hora,periodo,estr_solar,estr_eolico,demanda_wh,energia_solar,precio_solar,energia_eolico,precio_eolico,acepta_solar,acepta_eolico,restante_wh,penalizacion
2021-03-13,7,dia,hide,bluffing,224.53985084426728,224.53985084426728,6.7362,0.0,6.7362,True,False,0.0,0.0
2021-03-13,8,dia,hide,reveal,512.304634427376,512.304634427376,15.3691,0.0,9.5085,True,False,0.0,0.0
2021-03-13,9,dia,reveal,hide,383.9201695077281,383.9201695077281,11.5176,0.0,11.5176,True,False,0.0,0.0
2021-03-13,10,dia,hide,reveal,223.26551820219032,223.26551820219032,6.698,0.0,6.698,True,False,0.0,0.0
2021-03-13,11,dia,reveal,bluffing,597.9465268679069,597.9465268679069,17.9384,0.0,17.9384,True,False,0.0,0.0
2021-03-13,12,dia,reveal,hide,340.44639269745664,340.44639269745664,10.2134,0.0,10.2134,True,False,0.0,0.0
2021-03-13,13,dia,hide,bluffing,786.5246602009872,786.5246602009872,23.5957,0.0,23.5957,True,False,0.0,0.0
2021-03-13,14,dia,bluffing,bluffing,988.5752476843896,988.5752476843896,29.6573,0.0,29.6573,True,False,0.0,0.0
2021-03-13,15,dia,hide,reveal,467.426072951148,467.426072951148,14.0228,0.0,14.0228,True,False,0.0,0.0
2021-03-13,16,dia,bluffing,reveal,399.5745580810373,399.5745580810373,11.9872,0.0,11.9872,True,False,0.0,0.0
2021-03-13,17,dia,bluffing,hide,384.9694575957002,384.9694575957002,11.5491,0.0,11.5491,True,False,0.0,0.0
2021-03-13,18,dia,bluffing,hide,512.2926032973169,512.2926032973169,15.3688,0.0,15.3688,True,False,0.0,0.0
2021-03-13,19,noche,bluffing,bluffing,370.7320677074527,370.7320677074527,11.122,0.0,11.122,True,False,0.0,0.0
2021-03-13,20,noche,reveal,bluffing,1192.1613416941318,0.0,17.634,1192.1613416941318,35.7648,False,True,0.0,0.0
2021-03-13,21,noche,bluffing,reveal,562.2917981300627,562.2917981300627,16.8688,0.0,16.8688,True,False,0.0,0.0
2021-03-13,22,noche,hide,bluffing,1009.4221281497896,0.0,15.483,1009.4221281497896,30.2827,False,True,0.0,0.0
2021-03-13,23,noche,bluffing,hide,1496.6968538529768,656.53,19.6959,840.1668538529768,39.5025,True,True,0.0,0.0
2021-03-14,0,noche,hide,hide,1313.970269506019,555.78,16.6734,758.1902695060189,30.3288,True,True,0.0,0.0
2021-03-14,1,noche,reveal,reveal,1115.2194382310108,587.8,17.634,527.4194382310109,25.6764,True,True,0.0,0.0
2021-03-14,2,noche,reveal,reveal,806.2536207866117,0.0,17.634,806.2536207866117,24.1876,False,True,0.0,0.0
2021-03-14,3,noche,reveal,reveal,1123.8958362916385,0.0,17.634,1123.8958362916385,33.7169,False,True,0.0,0.0
2021-03-14,4,noche,bluffing,reveal,1027.0414639116516,0.0,20.574,1027.0414639116516,30.8112,False,True,0.0,0.0
2021-03-14,5,noche,reveal,bluffing,370.43335355614863,370.43335355614863,11.113,0.0,11.113,True,False,0.0,0.0
2021-03-14,6,dia,reveal,bluffing,252.2841506960798,252.2841506960798,7.5685,0.0,7.5685,True,False,0.0,0.0
2021-03-14,7,dia,reveal,hide,554.6416860961867,554.6416860961867,16.6393,0.0,16.6393,True,False,0.0,0.0
2021-03-14,8,dia,bluffing,bluffing,379.913859528529,379.913859528529,11.3974,0.0,11.3974,True,False,0.0,0.0
2021-03-14,9,dia,reveal,reveal,277.849004728306,277.849004728306,8.3355,0.0,8.3355,True,False,0.0,0.0
2021-03-14,10,dia,bluffing,bluffing,347.1037403509158,347.1037403509158,10.4131,0.0,10.4131,True,False,0.0,0.0
2021-03-14,11,dia,reveal,hide,365.6519010115708,365.6519010115708,10.9696,0.0,10.9696,True,False,0.0,0.0
2021-03-14,12,dia,hide,reveal,879.276526896812,879.276526896812,26.3783,0.0,26.3783,True,False,0.0,0.0
2021-03-14,13,dia,bluffing,reveal,813.5300663929814,813.5300663929814,24.4059,0.0,24.4059,True,False,0.0,0.0
2021-03-14,14,dia,hide,hide,838.5134255489379,838.5134255489379,25.1554,0.0,25.1554,True,False,0.0,0.0
2021-03-14,15,dia,bluffing,reveal,307.72188510005304,307.72188510005304,9.2317,0.0,9.2317,True,False,0.0,0.0
2021-03-14,16,dia,bluffing,hide,591.307798725833,591.307798725833,17.7392,0.0,17.7392,True,False,0.0,0.0
2021-03-14,17,dia,hide,reveal,636.9409061447266,636.9409061447266,19.1082,0.0,19.1082,True,False,0.0,0.0
2021-03-14,18,dia,reveal,bluffing,313.4345937761397,313.4345937761397,9.403,0.0,9.403,True,False,0.0,0.0
2021-03-14,19,noche,reveal,reveal,481.86924612152393,481.86924612152393,14.4561,0.0,14.4561,True,False,0.0,0.0
2021-03-14,20,noche,hide,bluffing,1260.289823122135,531.58,15.9474,728.7098231221349,32.9898,True,True,0.0,0.0
2021-03-14,21,noche,reveal,bluffing,637.1097057289991,0.0,17.634,637.1097057289991,19.1133,False,True,0.0,0.0
2021-03-14,22,noche,hide,hide,1035.3101314525916,542.53,16.2759,492.7801314525916,21.9246,True,True,0.0,0.0
2021-03-14,23,noche,reveal,hide,715.2018720172375,0.0,17.634,715.2018720172375,21.4561,False,True,0.0,0.0
2021-03-15,0,noche,bluffing,bluffing,512.1207746438932,512.1207746438932,15.3636,0.0,15.3636,True,False,0.0,0.0
2021-03-15,1,noche,bluffing,bluffing,741.2014575995415,87.3514575995415,21.5829,653.85,19.6155,True,True,0.0,0.0
2021-03-15,2,noche,hide,bluffing,1475.8737549100538,525.32,15.7596,444.3,13.329,True,True,506.2537549100538,2.53
2021-03-15,3,noche,hide,hide,1301.5371118829896,513.19,15.3957,359.24,10.7772,True,True,429.10711188298956,2.15
2021-03-15,4,noche,reveal,bluffing,1459.5766443210334,587.8,17.634,550.76,16.5228,True,True,321.0166443210335,1.61
2021-03-15,5,noche,hide,reveal,395.141617570545,395.141617570545,11.8542,0.0,10.6722,True,False,0.0,0.0
2021-03-15,6,dia,bluffing,reveal,243.8944794710014,243.8944794710014,7.3168,0.0,7.3168,True,False,0.0,0.0
2021-03-15,7,dia,reveal,reveal,419.1837955894772,419.1837955894772,12.5755,0.0,12.5755,True,False,0.0,0.0
2021-03-15,8,dia,bluffing,reveal,381.7509338239844,381.7509338239844,11.4525,0.0,11.4525,True,False,0.0,0.0
2021-03-15,9,dia,reveal,reveal,537.7428330958464,537.7428330958464,16.1323,0.0,16.1323,True,False,0.0,0.0
2021-03-15,10,dia,hide,bluffing,239.23303231369783,239.23303231369783,7.177,0.0,7.177,True,False,0.0,0.0
2021-03-15,11,dia,bluffing,bluffing,395.2964548087113,395.2964548087113,11.8589,0.0,11.8589,True,False,0.0,0.0
2021-03-15,12,dia,hide,reveal,405.034065285789,405.034065285789,12.151,0.0,12.151,True,False,0.0,0.0
2021-03-15,13,dia,reveal,hide,527.273148823042,527.273148823042,15.8182,0.0,15.8182,True,False,0.0,0.0
2021-03-15,14,dia,bluffing,hide,816.1499541714597,816.1499541714597,24.4845,0.0,18.5337,True,False,0.0,0.0
2021-03-15,15,dia,hide,bluffing,633.2126905581365,633.2126905581365,18.9964,0.0,18.2823,True,False,0.0,0.0
2021-03-15,16,dia,hide,bluffing,563.1217996020385,563.1217996020385,16.8937,0.0,15.6609,True,False,0.0,0.0
2021-03-15,17,dia,reveal,hide,576.1333949990247,576.1333949990247,17.284,0.0,16.2606,True,False,0.0,0.0
2021-03-15,18,dia,hide,bluffing,621.6127378841907,621.6127378841907,18.6484,0.0,18.6484,True,False,0.0,0.0
2021-03-15,19,noche,hide,hide,849.5115806859399,849.5115806859399,25.4853,0.0,17.238,True,False,0.0,0.0
2021-03-15,20,noche,bluffing,reveal,1392.0846889402344,720.94,21.6282,671.1446889402343,25.4118,True,True,0.0,0.0
2021-03-15,21,noche,reveal,hide,1455.3346865039284,587.8,17.634,867.5346865039285,31.1889,True,True,0.0,0.0
2021-03-15,22,noche,hide,reveal,1286.9033862552951,562.24,16.8672,724.6633862552951,32.8845,True,True,0.0,0.0
2021-03-15,23,noche,hide,bluffing,815.4068957480127,0.0,15.5001,815.4068957480127,24.4622,False,True,0.0,0.0
2021-03-16,0,noche,bluffing,hide,1188.134706086542,671.09,20.1327,517.0447060865421,25.4721,True,True,0.0,0.0
2021-03-16,1,noche,reveal,bluffing,937.6031240553918,0.0,17.634,937.6031240553918,28.1281,False,True,0.0,0.0
2021-03-16,2,noche,bluffing,reveal,754.6706220460512,754.6706220460512,22.6401,0.0,22.6401,True,False,0.0,0.0
2021-03-16,3,noche,bluffing,reveal,1340.8715794259226,692.87,20.7861,648.0015794259226,24.7251,True,True,0.0,0.0
2021-03-16,4,noche,bluffing,hide,538.4263489623249,538.4263489623249,16.1528,0.0,16.1528,True,False,0.0,0.0
2021-03-16,5,noche,reveal,reveal,560.7047968541694,560.7047968541694,16.8211,0.0,16.8211,True,False,0.0,0.0
2021-03-16,6,dia,bluffing,hide,384.5909858498936,384.5909858498936,11.5377,0.0,11.5377,True,False,0.0,0.0
2021-03-16,7,dia,hide,reveal,454.88059072331214,454.88059072331214,13.6464,0.0,11.4522,True,False,0.0,0.0
2021-03-16,8,dia,hide,hide,463.74156888231306,463.74156888231306,13.9122,0.0,9.2544,True,False,0.0,0.0
2021-03-16,9,dia,reveal,hide,558.0470962826146,558.0470962826146,16.7414,0.0,6.4872,True,False,0.0,0.0
2021-03-16,10,dia,reveal,bluffing,454.6678728668829,454.6678728668829,13.64,0.0,8.7426,True,False,0.0,0.0
2021-03-16,11,dia,reveal,reveal,445.5734339040247,445.5734339040247,13.3672,0.0,7.095,True,False,0.0,0.0
2021-03-16,12,dia,reveal,reveal,346.6564283924829,346.6564283924829,10.3997,0.0,7.095,True,False,0.0,0.0
2021-03-16,13,dia,reveal,hide,662.8856153616429,662.8856153616429,19.8866,0.0,6.7707,True,False,0.0,0.0
2021-03-16,14,dia,hide,reveal,405.1183005719291,405.1183005719291,12.1535,0.0,7.095,True,False,0.0,0.0
2021-03-16,15,dia,reveal,hide,816.2036381050399,816.2036381050399,24.4861,0.0,7.1646,True,False,0.0,0.0
2021-03-16,16,dia,hide,bluffing,658.5553445688722,658.5553445688722,19.7567,0.0,9.2952,True,False,0.0,0.0
2021-03-16,17,dia,reveal,bluffing,776.1594454458473,776.1594454458473,23.2848,0.0,10.3725,True,False,0.0,0.0
2021-03-16,18,dia,reveal,hide,329.171030421669,329.171030421669,9.8751,0.0,7.7568,True,False,0.0,0.0
2021-03-16,19,noche,bluffing,reveal,359.35441123206226,359.35441123206226,10.7806,0.0,8.0979,True,False,0.0,0.0
2021-03-16,20,noche,reveal,bluffing,1216.3233880626822,587.8,17.634,333.09,9.9927,True,True,295.4333880626823,1.48
2021-03-16,21,noche,reveal,bluffing,572.0843359986734,572.0843359986734,17.1625,0.0,9.5193,True,False,0.0,0.0
2021-03-16,22,noche,bluffing,bluffing,571.2567277652586,571.2567277652586,17.1377,0.0,16.0569,True,False,0.0,0.0
2021-03-16,23,noche,reveal,bluffing,512.1084752348875,512.1084752348875,15.3633,0.0,14.0421,True,False,0.0,0.0
2021-03-17,0,noche,reveal,bluffing,1456.50139829948,587.8,17.634,336.04,10.0812,True,True,532.66139829948,2.66
2021-03-17,1,noche,hide,bluffing,1237.508359459007,510.65,15.3195,357.81,10.7343,True,True,369.048359459007,1.85
2021-03-17,2,noche,hide,reveal,853.2514085020641,535.3,16.059,267.7,8.031,True,True,50.25140850206412,0.25
2021-03-17,3,noche,hide,bluffing,796.5355812876553,492.4155812876553,15.4734,304.12,9.1236,True,True,0.0,0.0
2021-03-17,4,noche,bluffing,reveal,849.7032297458495,576.1332297458496,19.5312,273.57,8.2071,True,True,0.0,0.0
2021-03-17,5,noche,bluffing,hide,509.8614124724728,509.8614124724728,15.2958,0.0,8.7219,True,False,0.0,0.0
2021-03-17,6,dia,bluffing,hide,464.5482444281657,464.5482444281657,13.9364,0.0,8.1693,True,False,0.0,0.0
2021-03-17,7,dia,hide,reveal,274.0782271469872,274.0782271469872,8.2223,0.0,8.2223,True,False,0.0,0.0
2021-03-17,8,dia,bluffing,hide,269.64373413363376,269.64373413363376,8.0893,0.0,7.9128,True,False,0.0,0.0
2021-03-17,9,dia,reveal,bluffing,239.35825988535893,239.35825988535893,7.1807,0.0,7.1807,True,False,0.0,0.0
2021-03-17,10,dia,hide,bluffing,464.1210878805352,464.1210878805352,13.9236,0.0,8.3391,True,False,0.0,0.0
2021-03-17,11,dia,reveal,hide,505.7490648886944,505.7490648886944,15.1725,0.0,6.5283,True,False,0.0,0.0
2021-03-17,12,dia,reveal,hide,485.5324998275028,485.5324998275028,14.566,0.0,6.9975,True,False,0.0,0.0
2021-03-17,13,dia,reveal,reveal,314.661472721639,314.661472721639,9.4398,0.0,7.3893,True,False,0.0,0.0
2021-03-17,14,dia,bluffing,bluffing,357.52016723349914,357.52016723349914,10.7256,0.0,8.8287,True,False,0.0,0.0
2021-03-17,15,dia,bluffing,reveal,977.5020243915212,977.5020243915212,29.3251,0.0,12.0927,True,False,0.0,0.0
2021-03-17,16,dia,hide,hide,506.81134423419417,506.81134423419417,15.2043,0.0,15.2043,True,False,0.0,0.0
2021-03-17,17,dia,hide,reveal,838.4562034866935,838.4562034866935,25.1537,0.0,13.6152,True,False,0.0,0.0
2021-03-17,18,dia,hide,reveal,737.2644981979847,737.2644981979847,22.1179,0.0,13.8507,True,False,0.0,0.0
2021-03-17,19,noche,hide,hide,567.3577477570271,567.3577477570271,17.0207,0.0,10.8837,True,False,0.0,0.0
2021-03-17,20,noche,bluffing,reveal,705.6872621955551,705.6872621955551,21.1706,0.0,13.2303,True,False,0.0,0.0
2021-03-17,21,noche,bluffing,hide,621.3864181594064,621.3864181594064,18.6416,0.0,15.4869,True,False,0.0,0.0
2021-03-17,22,noche,reveal,reveal,1115.0129680388666,587.8,17.634,527.2129680388666,24.7548,True,True,0.0,0.0
2021-03-17,23,noche,hide,bluffing,1274.6337806377878,0.0,15.5676,1274.6337806377878,38.239,False,True,0.0,0.0
2021-03-18,0,noche,hide,reveal,1143.9042535411306,0.0,16.32,1143.9042535411306,34.3171,False,True,0.0,0.0
2021-03-18,1,noche,hide,reveal,1030.3021332491585,0.0,16.9467,1030.3021332491585,30.9091,False,True,0.0,0.0
2021-03-18,2,noche,reveal,hide,541.9512234316362,541.9512234316362,16.2585,0.0,16.2585,True,False,0.0,0.0
2021-03-18,3,noche,bluffing,bluffing,1468.488777594384,0.0,21.8514,1468.488777594384,44.0547,False,True,0.0,0.0
2021-03-18,4,noche,reveal,reveal,1298.7141916545747,0.0,17.634,1298.7141916545747,38.9614,False,True,0.0,0.0
2021-03-18,5,noche,hide,reveal,317.1288146803859,317.1288146803859,9.5139,0.0,9.5139,True,False,0.0,0.0
2021-03-18,6,dia,hide,hide,591.9881317435402,0.0,16.9473,591.9881317435402,17.7596,False,True,0.0,0.0
2021-03-18,7,dia,reveal,hide,440.7526358545289,440.7526358545289,13.2226,0.0,13.2226,True,False,0.0,0.0
2021-03-18,8,dia,hide,bluffing,432.96906328289856,432.96906328289856,12.9891,0.0,12.9891,True,False,0.0,0.0
2021-03-18,9,dia,reveal,bluffing,499.2292717718128,499.2292717718128,14.9769,0.0,14.9769,True,False,0.0,0.0
2021-03-18,10,dia,hide,hide,524.707915236055,524.707915236055,15.7412,0.0,15.7412,True,False,0.0,0.0
2021-03-18,11,dia,reveal,reveal,462.591442932601,462.591442932601,13.8777,0.0,13.8777,True,False,0.0,0.0
2021-03-18,12,dia,reveal,hide,389.66702245634,389.66702245634,11.69,0.0,11.69,True,False,0.0,0.0
2021-03-18,13,dia,hide,reveal,536.7872541961489,536.7872541961489,16.1036,0.0,16.1036,True,False,0.0,0.0
2021-03-18,14,dia,hide,reveal,949.6585482282348,949.6585482282348,28.4898,0.0,28.4898,True,False,0.0,0.0
2021-03-18,15,dia,bluffing,hide,457.23092829069634,457.23092829069634,13.7169,0.0,13.7169,True,False,0.0,0.0
2021-03-18,16,dia,hide,reveal,560.5169166862593,560.5169166862593,16.8155,0.0,16.8155,True,False,0.0,0.0
2021-03-18,17,dia,reveal,hide,602.4538180609372,602.4538180609372,18.0736,0.0,18.0736,True,False,0.0,0.0
2021-03-18,18,dia,bluffing,hide,607.5834927861165,607.5834927861165,18.2275,0.0,18.2275,True,False,0.0,0.0
2021-03-18,19,noche,hide,reveal,729.0577077461678,729.0577077461678,21.8717,0.0,21.8717,True,False,0.0,0.0
2021-03-18,20,noche,reveal,hide,1443.0758377447078,0.0,17.634,1443.0758377447078,43.2923,False,True,0.0,0.0
2021-03-18,21,noche,reveal,reveal,740.692711832505,0.0,17.634,740.692711832505,22.2208,False,True,0.0,0.0
2021-03-18,22,noche,hide,reveal,621.5013763009181,0.0,15.6447,621.5013763009181,18.645,False,True,0.0,0.0
2021-03-18,23,noche,bluffing,hide,697.4704898599373,697.4704898599373,20.9241,0.0,20.9241,True,False,0.0,0.0
2021-03-19,0,noche,reveal,hide,1386.9249002092697,0.0,17.634,1386.9249002092697,41.6077,False,True,0.0,0.0
2021-03-19,1,noche,hide,reveal,1145.810812655206,0.0,16.2366,1145.810812655206,34.3743,False,True,0.0,0.0
2021-03-19,2,noche,bluffing,reveal,785.9067892391602,0.0,20.4885,785.9067892391602,23.5772,False,True,0.0,0.0
2021-03-19,3,noche,hide,hide,1315.9469389686174,537.9,16.137,778.0469389686174,31.2102,True,True,0.0,0.0
2021-03-19,4,noche,reveal,reveal,1361.369996363436,587.8,17.634,773.5699963634361,34.8576,True,True,0.0,0.0
2021-03-19,5,noche,reveal,reveal,538.6057354761112,538.6057354761112,16.1582,0.0,16.1582,True,False,0.0,0.0
2021-03-19,6,dia,reveal,reveal,567.5706134558218,567.5706134558218,17.0271,0.0,17.0271,True,False,0.0,0.0
2021-03-19,7,dia,hide,reveal,300.8964080693446,300.8964080693446,9.0269,0.0,9.0269,True,False,0.0,0.0
2021-03-19,8,dia,reveal,bluffing,502.0167714985113,502.0167714985113,15.0605,0.0,15.0605,True,False,0.0,0.0
2021-03-19,9,dia,bluffing,reveal,384.215798909656,384.215798909656,11.5265,0.0,11.5265,True,False,0.0,0.0
2021-03-19,10,dia,reveal,hide,536.7994211560247,536.7994211560247,16.104,0.0,8.0565,True,False,0.0,0.0
2021-03-19,11,dia,hide,bluffing,491.39627086464526,491.39627086464526,14.7419,0.0,10.3203,True,False,0.0,0.0
2021-03-19,12,dia,hide,reveal,843.5132125498072,843.5132125498072,25.3054,0.0,8.3559,True,False,0.0,0.0
2021-03-19,13,dia,bluffing,reveal,759.31328637675,759.31328637675,22.7794,0.0,7.8297,True,False,0.0,0.0
2021-03-19,14,dia,hide,reveal,424.2001386287948,424.2001386287948,12.726,0.0,7.5456,True,False,0.0,0.0
2021-03-19,15,dia,bluffing,hide,681.5188432278569,681.5188432278569,20.4456,0.0,7.4418,True,False,0.0,0.0
2021-03-19,16,dia,bluffing,hide,989.2688176671558,989.2688176671558,29.6781,0.0,6.9639,True,False,0.0,0.0
2021-03-19,17,dia,reveal,hide,956.1716465479832,956.1716465479832,28.6851,0.0,7.0725,True,False,0.0,0.0
2021-03-19,18,dia,bluffing,hide,330.22161505790814,330.22161505790814,9.9066,0.0,7.6959,True,False,0.0,0.0
2021-03-19,19,noche,hide,reveal,415.370371010606,415.370371010606,12.4611,0.0,8.0979,True,False,0.0,0.0
2021-03-19,20,noche,reveal,hide,631.7287734545619,367.4487734545619,17.634,264.28,7.9284,True,True,0.0,0.0
2021-03-19,21,noche,bluffing,bluffing,1225.9799099852955,677.54,20.3262,314.93,9.4479,True,True,233.5099099852955,1.17
2021-03-19,22,noche,hide,hide,1317.785329856945,582.92,17.4876,334.69,10.0407,True,True,400.17532985694504,2.0
2021-03-19,23,noche,reveal,hide,713.511366310672,273.811366310672,17.634,439.7,13.191,True,True,0.0,0.0
2021-03-20,0,noche,hide,bluffing,1005.852692951829,545.19,16.3557,460.66269295182894,22.9182,True,True,0.0,0.0
2021-03-20,1,noche,hide,bluffing,1340.7030280112,567.52,17.0256,773.1830280112001,26.1324,True,True,0.0,0.0
2021-03-20,2,noche,reveal,bluffing,1232.8015447662506,587.8,17.634,645.0015447662506,24.2436,True,True,0.0,0.0
2021-03-20,3,noche,reveal,bluffing,1042.2372054918485,587.8,17.634,454.43720549184854,21.2226,True,True,0.0,0.0
2021-03-20,4,noche,hide,hide,1090.3476904587728,507.78,15.2334,424.1,12.723,True,True,158.46769045877284,0.79
2021-03-20,5,noche,bluffing,hide,403.344218766512,403.344218766512,12.1003,0.0,12.1003,True,False,0.0,0.0
2021-03-20,6,dia,bluffing,bluffing,319.01938052752826,319.01938052752826,9.5706,0.0,9.5706,True,False,0.0,0.0
2021-03-20,7,dia,bluffing,hide,426.0087971436064,426.0087971436064,12.7803,0.0,12.7803,True,False,0.0,0.0
2021-03-20,8,dia,reveal,bluffing,475.55412082003625,475.55412082003625,14.2666,0.0,12.4179,True,False,0.0,0.0
2021-03-20,9,dia,reveal,hide,549.3291663443231,549.3291663443231,16.4799,0.0,8.9784,True,False,0.0,0.0
2021-03-20,10,dia,reveal,hide,454.5165415916993,454.5165415916993,13.6355,0.0,9.3816,True,False,0.0,0.0
2021-03-20,11,dia,bluffing,hide,504.4486148172632,504.4486148172632,15.1335,0.0,8.8362,True,False,0.0,0.0
2021-03-20,12,dia,reveal,reveal,412.0501444682011,412.0501444682011,12.3615,0.0,9.5085,True,False,0.0,0.0
2021-03-20,13,dia,hide,bluffing,623.0902320938529,623.0902320938529,18.6927,0.0,10.9173,True,False,0.0,0.0
2021-03-20,14,dia,hide,hide,306.5321338789653,306.5321338789653,9.196,0.0,7.2735,True,False,0.0,0.0
2021-03-20,15,dia,hide,bluffing,472.6752051651361,472.6752051651361,14.1803,0.0,8.7111,True,False,0.0,0.0
2021-03-20,16,dia,reveal,bluffing,808.5232005791033,808.5232005791033,24.2557,0.0,9.9024,True,False,0.0,0.0
2021-03-20,17,dia,bluffing,reveal,994.2669659445544,994.2669659445544,29.828,0.0,10.3767,True,False,0.0,0.0
2021-03-20,18,dia,reveal,reveal,369.4246697110512,369.4246697110512,11.0827,0.0,11.0827,True,False,0.0,0.0
2021-03-20,19,noche,bluffing,bluffing,581.0460211029017,581.0460211029017,17.4314,0.0,17.4314,True,False,0.0,0.0
2021-03-20,20,noche,bluffing,bluffing,1300.0709686991595,694.97,20.8491,605.1009686991595,33.7704,True,True,0.0,0.0
2021-03-20,21,noche,bluffing,reveal,704.0356346288988,704.0356346288988,21.1211,0.0,21.1211,True,False,0.0,0.0
2021-03-20,22,noche,bluffing,hide,1055.084949302286,758.12,22.7436,296.9649493022861,22.8204,True,True,0.0,0.0
2021-03-20,23,noche,reveal,reveal,1233.0712960296748,587.8,17.634,645.2712960296749,26.1975,True,True,0.0,0.0
2021-03-21,0,noche,hide,hide,1115.985450260179,667.32,20.0196,448.665450260179,23.9391,True,True,0.0,0.0
2021-03-21,1,noche,hide,reveal,688.0247346154162,0.0,17.787,688.0247346154162,20.6407,False,True,0.0,0.0
2021-03-21,2,noche,bluffing,hide,855.3845686857394,0.0,20.2605,855.3845686857394,25.6615,False,True,0.0,0.0
2021-03-21,3,noche,reveal,reveal,1283.791784485397,587.8,17.634,695.9917844853971,28.3749,True,True,0.0,0.0
2021-03-21,4,noche,bluffing,reveal,1054.2265141320167,742.78,22.2834,311.4465141320168,26.2611,True,True,0.0,0.0
2021-03-21,5,noche,hide,reveal,202.0918454171651,202.0918454171651,6.0628,0.0,6.0628,True,False,0.0,0.0
2021-03-21,6,dia,hide,bluffing,504.39630401123753,504.39630401123753,15.1319,0.0,15.1319,True,False,0.0,0.0
2021-03-21,7,dia,bluffing,reveal,214.12454197609563,214.12454197609563,6.4237,0.0,6.4237,True,False,0.0,0.0
2021-03-21,8,dia,hide,reveal,498.2935130924928,498.2935130924928,14.9488,0.0,11.8668,True,False,0.0,0.0
2021-03-21,9,dia,bluffing,hide,280.992224066095,280.992224066095,8.4298,0.0,8.4298,True,False,0.0,0.0
2021-03-21,10,dia,hide,bluffing,583.2293920477521,583.2293920477521,17.4969,0.0,15.4335,True,False,0.0,0.0
2021-03-21,11,dia,bluffing,hide,347.1763005208338,347.1763005208338,10.4153,0.0,10.4153,True,False,0.0,0.0
2021-03-21,12,dia,bluffing,hide,528.8521314366553,528.8521314366553,15.8656,0.0,11.7753,True,False,0.0,0.0
2021-03-21,13,dia,reveal,bluffing,404.22163523271126,404.22163523271126,12.1266,0.0,12.1266,True,False,0.0,0.0
2021-03-21,14,dia,reveal,reveal,513.9229508431504,513.9229508431504,15.4177,0.0,15.4177,True,False,0.0,0.0
2021-03-21,15,dia,reveal,bluffing,913.6555332797404,913.6555332797404,27.4097,0.0,27.4097,True,False,0.0,0.0
2021-03-21,16,dia,bluffing,reveal,997.4340363390731,997.4340363390731,29.923,0.0,29.923,True,False,0.0,0.0
2021-03-21,17,dia,bluffing,bluffing,557.8166713547938,557.8166713547938,16.7345,0.0,16.7345,True,False,0.0,0.0
2021-03-21,18,dia,hide,hide,614.0274416681798,614.0274416681798,18.4208,0.0,18.4208,True,False,0.0,0.0
2021-03-21,19,noche,hide,reveal,805.449656741916,805.449656741916,24.1635,0.0,24.1635,True,False,0.0,0.0
2021-03-21,20,noche,reveal,reveal,1386.195780465075,587.8,17.634,798.395780465075,38.7486,True,True,0.0,0.0
2021-03-21,21,noche,hide,hide,1093.044334186784,0.0,16.3821,1093.044334186784,32.7913,False,True,0.0,0.0
2021-03-21,22,noche,bluffing,hide,891.5256981778293,0.0,20.8611,891.5256981778293,26.7458,False,True,0.0,0.0
2021-03-21,23,noche,bluffing,reveal,912.6218408486236,0.0,20.1009,912.6218408486236,27.3787,False,True,0.0,0.0
2021-03-22,0,noche,bluffing,hide,1195.6181464968067,725.69,21.7707,469.9281464968067,35.7438,True,True,0.0,0.0
2021-03-22,1,noche,bluffing,reveal,503.21826360427866,503.21826360427866,15.0965,0.0,15.0965,True,False,0.0,0.0
2021-03-22,2,noche,reveal,reveal,1119.5893374598406,0.0,17.634,1119.5893374598406,33.5877,False,True,0.0,0.0
2021-03-22,3,noche,reveal,bluffing,855.4930104413575,0.0,17.634,855.4930104413575,25.6648,False,True,0.0,0.0
2021-03-22,4,noche,hide,reveal,1294.1973312770842,0.0,17.3322,1294.1973312770842,38.8259,False,True,0.0,0.0
2021-03-22,5,noche,bluffing,reveal,237.19625592925289,237.19625592925289,7.1159,0.0,7.1159,True,False,0.0,0.0
2021-03-22,6,dia,hide,bluffing,435.2809067793562,435.2809067793562,13.0584,0.0,13.0584,True,False,0.0,0.0
2021-03-22,7,dia,bluffing,hide,392.3891559544495,0.0,-63.813,392.3891559544495,11.7717,False,True,0.0,0.0
2021-03-22,8,dia,reveal,reveal,456.930210362091,456.930210362091,13.7079,0.0,13.7079,True,False,0.0,0.0
2021-03-22,9,dia,bluffing,hide,225.94143779318733,225.94143779318733,6.7782,0.0,6.7782,True,False,0.0,0.0
2021-03-22,10,dia,bluffing,reveal,431.9935149712525,431.9935149712525,12.9598,0.0,12.9598,True,False,0.0,0.0
2021-03-22,11,dia,reveal,hide,424.5938351838095,424.5938351838095,12.7378,0.0,12.7378,True,False,0.0,0.0
2021-03-22,12,dia,bluffing,bluffing,692.4620660913197,692.4620660913197,20.7739,0.0,20.7739,True,False,0.0,0.0
2021-03-22,13,dia,bluffing,bluffing,722.4413666175184,722.4413666175184,21.6732,0.0,21.6732,True,False,0.0,0.0
2021-03-22,14,dia,bluffing,reveal,773.5275560584536,773.5275560584536,23.2058,0.0,23.2058,True,False,0.0,0.0
2021-03-22,15,dia,bluffing,reveal,863.4922997765389,863.4922997765389,25.9048,0.0,25.9048,True,False,0.0,0.0
